order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,quantity,unit_price,discount,sales,profit
ORD-003788,02-Jul-2024,06-Jul-2024,Same Day,CUST-0196,Allen Rosales,Home Office,East,New York,Furniture,Furnishings,2,194.89,0.0,389.78,-6.98
ORD-004296,11-Sep-2024,18-Sep-2024,First Class,CUST-0213,Melissa Martinez,Home Office,South,Georgia,Furniture,Furnishings,7,359.11,0.0,2513.78,-116.56
ORD-004077,05/19/2024,05/26/2024,First Class,CUST-0146,Joyce Solis,Home Office,South,Georgia,Furniture,Bookcases,2,212.17,0.0,424.34,-13.74
ORD-007069,18-May-2023,05/25/2023,First Class,CUST-0003,Angie Henderson,Home Office,East,New York,Technology,Copiers,1,453.07,0.1,407.77,18.82
ORD-008161,2023-07-02,2023-07-08,Same Day,CUST-0038,Cassandra Gaines,Corporate,South,Tennessee,Technology,Phones,5,511.46,0.15,2173.71,0.96
ORD-006788,2024-06-06,06/09/2024,Same Day,CUST-0390,Scott Williams,Corporate,South,North Carolina,Furniture,Furnishings,5,257.84,0.0,1289.2,171.0
ORD-000326,10/20/2023,10/27/2023,First Class,CUST-0409,Anthony Romero,Consumer,East,New York,Furniture,Chairs,6,388.67,0.1,2098.83,598.56
ORD-005215,2023-02-07,10-Feb-2023,Standard Class,CUST-0328,Trevor Johnson,Consumer,West,Washington,Technology,Machines,6,532.78,0.0,3196.65,-0.08
ORD-002210,21-Feb-2024,22-Feb-2024,,CUST-0454,,Consumer,Central,Michigan,Furniture,Bookcases,7,223.69,,1565.8,
ORD-003924,06/05/2024,2024-06-11,Second Class,CUST-0213,melissa martinez,Home Office,South,Georgia,Furniture,Furnishings,7,183.13,0.3,897.36,7.51
ORD-006834,06-Mar-2024,03/09/2024,Standard Class,CUST-0329,Jeremy Sampson,Home Office,East,Pennsylvania,Technology,Machines,1,610.77,0.0,610.77,204.95
ORD-005234,02/01/2023,04-Feb-2023,Standard Class,CUST-0422,Maria Jones,Corporate,Central,Texas,Office Supplies,Storage,3,26.4,0.0,79.19,22.89
ORD-005841,04/13/2024,04/15/2024,Standard Class,CUST-0219,Justin Torres,Consumer,Central,Ohio,Office Supplies,Labels,7,24.6,0.1,154.97,17.91
ORD-002126,12/01/2023,06-Dec-2023,First Class,CUST-0289,Lisa Allen,Consumer,East,Massachusetts,Office Supplies,Paper,1,46.29,0.2,37.03,0.94
ORD-005430,12/17/2024,2024-12-24,Standard Class,CUST-0162,Jennifer Adkins,Home Office,West,Nevada,Technology,Copiers,7,519.38,0.1,3272.12,281.2
ORD-007865,2023-07-17,24-Jul-2023,Same Day,CUST-0005,Cristian Santos,Consumer,East,New Jersey,Office Supplies,Art,7,26.82,0.3,131.43,-8.04
ORD-000718,05/18/2023,2023-05-19,Standard Class,CUST-0260,Mrs. Kristen Reyes,Consumer,Central,Illinois,Technology,Accessories,2,379.95,0.2,607.91,20.61
ORD-007717,2023-05-05,05/12/2023,Second Class,CUST-0111,Richard Rodriguez,Consumer,Central,Michigan,Office Supplies,Paper,1,26.93,0.1,24.23,3.96
ORD-003198,07/07/2024,2024-07-12,First Class,CUST-0378,Paula Bradley,Consumer,East,Massachusetts,Technology,Phones,7,291.66,0.2,1633.31,158.61
ORD-008437,2024-12-10,15-Dec-2024,First Class,CUST-0081,Kelly Donovan,Corporate,West,California,Furniture,Chairs,8,93.81,0.3,525.36,85.32
ORD-000180,19-Apr-2023,20-Apr-2023,Second Class,CUST-0333,Jordan Bates,Corporate,South,Georgia,Office Supplies,Art,2,38.39,0.0,76.78,3.9
ORD-004362,22-Oct-2024,2024-10-24,Same Day,CUST-0102,Cameron Parker,Home Office,Central,Texas,Technology,Copiers,6,433.3,0.0,2599.81,489.86
ORD-003316,2024-12-06,2024-12-09,Second Class,CUST-0376,Paul Lewis,Consumer,West,Nevada,Office Supplies,Storage,3,18.53,0.1,50.04,10.25
ORD-001864,2024-04-30,06-May-2024,First Class,CUST-0488,Samantha Gardner,Corporate,East,Massachusetts,Office Supplies,Labels,7,40.22,0.3,197.06,25.3
ORD-001355,2023-07-04,07/10/2023,First Class,CUST-0474,Evelyn Williams,Corporate,EAST,New York,Furniture,Furnishings,5,223.64,0.0,1118.22,377.52
ORD-005790,2024-04-13,04/19/2024,Standard Class,CUST-0187,Jonathan Peterson,Corporate,East,New York,Technology,Machines,6,545.92,0.3,2292.87,-197.92
ORD-006860,12/15/2024,21-Dec-2024,Same Day,CUST-0002,Noah Rhodes,Consumer,West,Washington,Technology,Phones,2,400.65,0.2,641.05,-117.51
ORD-002000,12/24/2023,2023-12-30,Second Class,CUST-0188,Samantha Garcia,Home Office,East,Pennsylvania,Office Supplies,Binders,3,52.26,0.15,133.25,25.75
ORD-005891,12/02/2023,09-Dec-2023,Standard Class,CUST-0001,Allison Hill,Consumer,East,Massachusetts,Technology,Copiers,7,390.42,0.0,2732.93,209.36
ORD-002585,11/29/2023,12/06/2023,Same Day,CUST-0411,Angela Lin,Consumer,Central,Texas,Office Supplies,Binders,7,26.96,0.3,132.08,-17.88
ORD-006434,03/31/2024,2024-04-01,Standard Class,CUST-0050,Eric Carney,Consumer,East,New York,Technology,Copiers,1,439.25,0.2,351.4,6.52
ORD-005175,01/08/2023,01/10/2023,First Class,CUST-0422,Maria Jones,Corporate,Central,Texas,Technology,Machines,6,493.74,0.0,2962.45,367.8
ORD-000053,11-Jun-2023,06/15/2023,Same Day,CUST-0112,Shannon Walker,Home Office,West,Nevada,Furniture,Chairs,7,237.9,0.1,1498.79,297.49
ORD-005884,06/19/2023,24-Jun-2023,Standard Class,CUST-0465,Jose Allen,Home Office,Central,Texas,Furniture,Furnishings,5,235.92,0.1,1061.65,26.91
ORD-004290,2023-08-02,2023-08-06,Same Day,CUST-0317,Lauren Carson,Corporate,East,Pennsylvania,Furniture,Bookcases,6,80.82,0.0,484.89,97.81
ORD-003160,08-Mar-2024,03/13/2024,First Class,CUST-0194,Angelica Keith,Corporate,East,New York,Office Supplies,Storage,7,45.05,0.3,220.75,-2.81
ORD-004485,2023-12-28,12/30/2023,Second Class,CUST-0120,Jeffrey Chandler,Consumer,West,Washington,Technology,Accessories,7,464.04,0.1,2923.47,962.27
ORD-004819,13-Apr-2023,16-Apr-2023,Same Day,CUST-0081,Kelly Donovan,Corporate,West,California,Technology,Phones,2,390.85,0.1,703.53,231.9
ORD-006805,11/23/2023,28-Nov-2023,First Class,CUST-0399,Ashley Hicks,Home Office,CENTRAL,Michigan,Office Supplies,Art,2,30.21,0.0,60.41,-0.76
ORD-000159,03/26/2023,03/29/2023,Second Class,CUST-0235,Michael Lyons,Consumer,Central,Illinois,Furniture,Chairs,3,301.15,0.1,813.1,91.69
ORD-005232,2024-09-06,2024-09-10,Standard Class,CUST-0316,Jordan Chambers,Home Office,Central,Ohio,Office Supplies,Storage,2,27.79,0.3,38.91,-3.95
ORD-002689,01/16/2023,17-Jan-2023,Same Day,CUST-0156,Michelle Brown,Consumer,East,New Jersey,Technology,Copiers,5,708.64,0.0,3543.2,-424.94
ORD-005373,2024-08-06,08/07/2024,Same Day,CUST-0153,Denise Jones,Home Office,Central,Michigan,Furniture,Tables,3,375.86,0.0,1127.59,159.26
ORD-007444,2023-07-04,2023-07-09,Same Day,CUST-0067,Tracy House,Consumer,South,Florida,Office Supplies,Art,2,33.43,0.2,53.48,-7.16
ORD-003116,25-Jun-2023,2023-07-01,Same Day,CUST-0153,Denise Jones,Home Office,Central,Michigan,Office Supplies,Labels,1,38.06,0.0,38.06,4.05
ORD-004025,13-Jan-2023,17-Jan-2023,Second Class,CUST-0315,Richard Smith,Corporate,East,Massachusetts,Technology,Copiers,4,244.83,0.1,881.37,141.08
ORD-005560,11-Jun-2024,06/12/2024,First Class,CUST-0409,anthony romero,Consumer,East,New York,Furniture,Bookcases,4,331.97,0.1,1195.1,318.44
ORD-002779,2024-12-08,2024-12-13,First Class,CUST-0387,Adam Burgess,Consumer,East,Massachusetts,Technology,Accessories,1,409.07,0.0,409.07,112.85
ORD-004123,04/06/2023,04/11/2023,Standard Class,CUST-0498,James Bradley,Home Office,South,North Carolina,Office Supplies,Storage,8,27.6,0.0,220.77,-2.64
ORD-000557,2023-01-20,22-Jan-2023,Standard Class,CUST-0363,Bryan Gomez,Consumer,South,Georgia,  Furniture ,Bookcases,1,315.26,0.15,267.97,56.13
ORD-007358,05-Oct-2023,12-Oct-2023,Second Class,CUST-0061,Victoria Garcia,Consumer,East,New York,Technology,Accessories,7,325.65,0.1,2051.58,-386.1
ORD-002517,2024-02-05,2024-02-07,Same Day,CUST-0427,Jenna Larson,Consumer,Central,Michigan,Technology,Machines,1,487.72,0.2,390.18,25.21
ORD-006213,2023-02-24,2023-02-27,First Class,CUST-0200,Nathan Freeman,Home Office,East,New Jersey,Office Supplies,Art,2,31.63,0.0,63.27,4.88
ORD-002095,2024-02-24,02/28/2024,Same Day,CUST-0149,Kathy Rivas,Home Office,South,North Carolina,Furniture,Bookcases,8,218.75,0.0,1750.02,249.25
ORD-006432,09-Feb-2024,11-Feb-2024,First Class,CUST-0232,Susan Serrano,Home Office,Central,Ohio,Technology,Phones,6,464.04,0.0,2784.21,-68.35
ORD-000806,06/27/2024,28-Jun-2024,First Class,CUST-0088,Christopher Bass,Home Office,East,New York,Office Supplies,Storage,5,31.94,0.1,143.71,-5.4
ORD-008513,12-Feb-2024,2024-02-13,Same Day,CUST-0142,David Douglas Jr.,Home Office,East,Massachusetts,Technology,Copiers,3,339.48,0.2,814.74,29.25
ORD-006179,28-Oct-2023,30-Oct-2023,Second Class,CUST-0453,Alexander Brown,Corporate,East,Massachusetts,Furniture,Bookcases,5,212.78,0.2,851.14,4.79
ORD-001819,09/07/2024,2024-09-14,Second Class,CUST-0259,Denise Davenport,Corporate,South,Tennessee,Office Supplies,Binders,7,31.44,0.15,187.06,36.37
ORD-005652,19-Sep-2023,21-Sep-2023,First Class,CUST-0101,Sandra Aguilar,Consumer,Central,Ohio,Technology,Copiers,4,313.26,0.0,1253.04,-139.17
ORD-000277,09-Feb-2024,2024-02-13,Same Day,CUST-0444,Holly Valentine,Corporate,East,New York,Technology,Copiers,1,540.13,0.1,486.12,87.76
ORD-001330,06-Aug-2023,08/09/2023,Standard Class,CUST-0046,Philip Cannon,Corporate,West,Washington,Technology,Machines,8,420.62,0.0,3364.97,728.15
ORD-002716,03/11/2024,12-Mar-2024,First Class,CUST-0457,Dustin Gallegos,Consumer,West,California,Technology,Phones,2,317.67,0.0,635.35,48.25
ORD-001803,2023-08-04,08/09/2023,Same Day,CUST-0025,Matthew Foster,Corporate,South,Georgia,Technology,Copiers,3,493.86,0.2,1185.25,-112.49
ORD-006981,2023-11-24,2023-11-28,Same Day,CUST-0011,Monica Herrera,Consumer,East,Pennsylvania,Furniture,Bookcases,2,199.95,0.0,399.89,77.27
ORD-008983,2024-04-20,04/25/2024,Second Class,CUST-0407,Lori Hernandez,Home Office,Central,Michigan,Furniture,Bookcases,5,277.31,0.0,1386.56,41.73
ORD-005674,12/04/2024,07-Dec-2024,First Class,CUST-0163,Lindsey Walker,Home Office,East,New Jersey,Furniture,Chairs,6,229.51,0.2,1101.67,177.71
ORD-000385,2023-07-07,07/08/2023,Same Day,CUST-0163,Lindsey Walker,Home Office,East,New Jersey,Office Supplies,Storage,7,28.42,0.1,179.03,65.79
ORD-004115,29-Nov-2023,01-Dec-2023,Standard Class,CUST-0187,Jonathan Peterson,Corporate,East,New York,Furniture,Furnishings,3,231.51,0.15,590.34,140.63
ORD-007644,2023-05-28,30-May-2023,Same Day,CUST-0072,Whitney Peters,Consumer,Central,Illinois,Furniture,Tables,3,249.99,0.15,637.47,232.69
ORD-002951,2024-10-20,22-Oct-2024,Same Day,CUST-0329,Jeremy Sampson,Home Office,EAST,Pennsylvania,Office Supplies,Paper,1,34.26,0.2,27.41,-8.3
ORD-002538,12/13/2023,15-Dec-2023,Standard Class,CUST-0441,Jeremy Mitchell,Corporate,East,Pennsylvania,Office Supplies,Binders,8,37.11,0.2,237.5,2.87
ORD-006740,11-Aug-2024,08/14/2024,First Class,CUST-0207,Bryan Herrera,Home Office,East,Massachusetts,Technology,Machines,7,441.96,0.0,3093.71,538.69
ORD-006320,12/29/2024,02-Jan-2025,First Class,CUST-0178,Michael Wang,Consumer,South,Georgia,Office Supplies,Labels,3,40.74,0.3,85.55,-3.68
ORD-007196,2024-05-22,05/24/2024,Standard Class,CUST-0350,theodore jones jr.,Home Office,WEST,Oregon,Furniture,Furnishings,8,166.94,0.0,1335.52,392.87
ORD-006771,11/07/2023,11/14/2023,Standard Class,CUST-0090,Aimee Montoya,Corporate,West,California,Technology,Phones,1,30.09,0.0,30.09,5.96
ORD-008550,12/09/2024,12/16/2024,Standard Class,CUST-0039,Elizabeth Fowler,Home Office,Central,Texas,Office Supplies,Paper,6,34.52,0.2,165.7,0.41
ORD-006169,2023-04-07,2023-04-09,Same Day,CUST-0447,Brenda Wright,Home Office,South,Tennessee,Office Supplies,Paper,3,31.8,0.1,85.86,18.77
ORD-007203,2023-02-26,05-Mar-2023,Standard Class,CUST-0477,Robin Brown,Corporate,Central,Michigan,Office Supplies,Paper,3,27.91,0.0,83.72,19.67
ORD-005761,12/22/2023,12/24/2023,First Class,CUST-0251,Isaiah Avila,Home Office,South,Georgia,Furniture,Bookcases,4,348.73,0.15,1185.67,-235.99
ORD-006957,02/03/2024,04-Feb-2024,First Class,CUST-0340,David Thompson,Consumer,Central,Ohio,Technology,Accessories,3,594.86,0.1,1606.13,-135.09
ORD-002200,2024-06-03,2024-06-05,Standard Class,CUST-0053,crystal robinson,Home Office,West,Nevada,Office Supplies,Art,3,46.34,0.0,139.02,36.58
ORD-006347,08/18/2023,08/20/2023,Same Day,CUST-0197,Daniel Salinas,Consumer,EAST,New Jersey,  Office Supplies ,Art,2,31.29,0.0,62.58,9.62
ORD-001831,2023-12-17,12/20/2023,Same Day,CUST-0058,Richard Aguirre,Consumer,East,New Jersey,Furniture,Bookcases,8,223.0,0.0,1783.98,111.73
ORD-006395,03/26/2023,2023-04-02,First Class,CUST-0376,Paul Lewis,Consumer,West,Nevada,Technology,Accessories,3,282.83,0.1,763.64,203.92
ORD-000064,31-May-2024,04-Jun-2024,Standard Class,CUST-0241,Andrew Avila,Consumer,Central,Texas,Furniture,Furnishings,5,175.71,0.3,614.98,-41.79
ORD-007955,2023-04-08,09-Apr-2023,Same Day,CUST-0102,Cameron Parker,Home Office,Central,Texas,Furniture,Chairs,3,339.07,0.3,712.05,-12.79
ORD-006939,12/17/2024,2024-12-22,Same Day,CUST-0171,Jamie Walton,Home Office,East,Massachusetts,Office Supplies,Art,3,10.7,0.3,22.48,0.06
ORD-002548,09/30/2024,05-Oct-2024,Standard Class,CUST-0412,Lisa Hunter,Home Office,Central,Texas,Furniture,Furnishings,5,241.37,0.3,844.78,-35.07
ORD-007361,11/17/2024,11/18/2024,First Class,CUST-0128,Jason Powell,Consumer,West,Washington,Office Supplies,Storage,3,44.2,0.15,112.71,30.3
ORD-001858,14-May-2024,2024-05-15,Same Day,CUST-0421,George Harper,Home Office,Central,Michigan,Furniture,Tables,6,325.95,0.15,1662.33,217.8
ORD-006442,08/06/2023,08/09/2023,First Class,CUST-0009,Gabrielle Davis,Corporate,South,North Carolina,Office Supplies,Art,3,24.22,0.1,65.39,11.15
ORD-006827,2023-03-17,03/20/2023,Same Day,CUST-0257,Susan Murray MD,Consumer,West,Washington,Office Supplies,Labels,7,49.1,0.15,292.15,35.73
ORD-006420,03/25/2023,2023-04-01,,CUST-0430,,Home Office,West,California,Office Supplies,Art,7,39.14,,219.21,
ORD-000616,12/11/2024,18-Dec-2024,Same Day,CUST-0363,Bryan Gomez,Consumer,South,Georgia,Furniture,Bookcases,2,208.19,0.0,416.38,-5.99
ORD-003657,2024-09-11,09/14/2024,Second Class,CUST-0286,Elaine Brooks,Corporate,South,Florida,Office Supplies,Labels,5,37.35,0.0,186.76,-15.61
ORD-000941,2023-07-23,26-Jul-2023,Same Day,CUST-0203,Elizabeth Perkins,Corporate,West,California,Furniture,Furnishings,3,322.36,0.0,967.09,332.55
ORD-008951,23-Mar-2024,03/30/2024,Standard Class,CUST-0115,Garrett Lin,Corporate,East,New Jersey,Technology,Machines,7,326.06,0.3,1597.7,-75.29
ORD-004161,2023-04-24,30-Apr-2023,First Class,CUST-0003,Angie Henderson,Home Office,EAST,New York,Furniture,Bookcases,1,99.23,0.15,84.35,-0.75
ORD-001546,2024-03-07,03/08/2024,First Class,CUST-0396,Dana Chapman,Home Office,South,Tennessee,Furniture,Chairs,3,113.65,0.15,289.81,69.89
ORD-005367,13-Mar-2024,14-Mar-2024,Second Class,CUST-0086,Daniel Baker,Consumer,Central,Texas,Furniture,Chairs,5,211.14,0.0,1055.7,90.17
ORD-004620,02-Oct-2023,09-Oct-2023,First Class,CUST-0143,Patricia Rodriguez,Home Office,Central,Ohio,Furniture,Chairs,1,187.12,0.0,187.12,0.84
ORD-008932,03-Jan-2024,2024-01-07,First Class,CUST-0058,Richard Aguirre,Consumer,East,New Jersey,Office Supplies,Art,5,27.14,0.1,122.14,12.16
ORD-000480,05/27/2023,03-Jun-2023,First Class,CUST-0303,Megan Le,Consumer,South,Tennessee,Office Supplies,Labels,3,40.98,0.15,104.51,21.29
ORD-002706,2024-07-25,27-Jul-2024,Same Day,CUST-0053,Crystal Robinson,Home Office,West,Nevada,Office Supplies,Labels,6,29.47,0.2,141.46,-8.89
ORD-004574,11/06/2023,08-Nov-2023,Standard Class,CUST-0423,Michael Mitchell,Consumer,West,Nevada,Office Supplies,Art,6,32.4,0.0,194.38,17.96
ORD-000734,09/25/2023,2023-10-02,Second Class,CUST-0399,Ashley Hicks,Home Office,Central,Michigan,Office Supplies,Paper,4,52.53,0.1,189.12,37.32
ORD-008600,24-Dec-2023,12/30/2023,First Class,CUST-0450,phillip nelson,Home Office,South,North Carolina,Office Supplies,Binders,7,43.35,0.15,257.94,39.59
ORD-008025,2024-11-20,24-Nov-2024,Standard Class,CUST-0389,Sandra Drake,Home Office,East,New York,Furniture,Tables,8,300.55,0.15,2043.72,-65.71
ORD-005201,03/07/2023,08-Mar-2023,First Class,CUST-0448,Shelly Spencer,Consumer,Central,Ohio,Technology,Copiers,1,392.4,0.0,392.4,55.16
ORD-006528,2023-06-01,05-Jun-2023,First Class,CUST-0232,Susan Serrano,Home Office,Central,Ohio,Office Supplies,Storage,3,25.57,0.0,76.71,11.33
ORD-003179,2023-09-22,2023-09-26,First Class,CUST-0273,Jonathan Lawrence,Consumer,Central,Texas,Technology,Phones,8,657.5,0.0,5259.99,-186.16
ORD-003617,25-Jul-2024,2024-08-01,Standard Class,CUST-0285,Stephanie Williams,Corporate,EAST,New York,Technology,Phones,6,429.41,0.15,2190.01,519.5
ORD-004808,12-May-2023,2023-05-16,Standard Class,CUST-0444,Holly Valentine,Corporate,East,New York,Technology,Accessories,3,345.96,0.0,1037.87,206.35
ORD-004028,05/10/2023,14-May-2023,Second Class,CUST-0317,Lauren Carson,Corporate,East,Pennsylvania,Technology,Machines,5,335.44,0.3,1174.05,65.72
ORD-006398,01-Apr-2023,2023-04-08,Standard Class,CUST-0031,Rebecca Henderson,Corporate,West,Washington,Technology,Phones,8,700.39,0.1,5042.8,771.23
ORD-002225,2024-01-19,01/21/2024,First Class,CUST-0307,Edward Burgess,Consumer,South,Tennessee,Furniture,Furnishings,7,286.06,0.1,1802.15,594.0
ORD-007395,01-Dec-2023,06-Dec-2023,Second Class,CUST-0110,Sharon Cochran,Consumer,Central,Texas,Technology,Copiers,5,358.04,0.2,1432.14,4.41
ORD-000346,02-Nov-2023,11/08/2023,Standard Class,CUST-0082,Mike Allen,Corporate,South,Tennessee,Technology,Machines,2,356.68,0.1,642.03,185.62
ORD-004101,2024-06-08,06/15/2024,Second Class,CUST-0442,Joann Ferguson,Consumer,West,Nevada,Technology,Phones,2,5.0,0.0,10.0,2.98
ORD-000148,2024-01-24,01/28/2024,Standard Class,CUST-0129,Cameron Fisher,Corporate,South,North Carolina,Furniture,Furnishings,8,276.78,0.0,2214.21,148.02
ORD-004469,05-Jun-2023,07-Jun-2023,First Class,CUST-0139,David Alvarez,Home Office,East,New Jersey,Technology,Machines,3,281.38,0.15,717.51,300.57
ORD-006682,11/07/2023,13-Nov-2023,Standard Class,CUST-0440,Jason Rhodes,Corporate,Central,Texas,  Technology ,Accessories,2,300.82,0.3,421.15,-43.82
ORD-007453,09-Apr-2023,04/13/2023,Second Class,CUST-0050,Eric Carney,Consumer,East,New York,Furniture,Tables,8,140.15,0.0,1121.18,320.61
ORD-000609,26-Jul-2024,07/28/2024,Second Class,CUST-0473,Lori Ingram,Consumer,West,Nevada,Furniture,Furnishings,8,199.49,0.1,1436.32,263.53
ORD-007805,11/20/2024,2024-11-21,Same Day,CUST-0024,Tommy Walter,Consumer,West,Nevada,Technology,Machines,1,403.5,0.1,363.15,9.81
ORD-004611,2023-11-08,2023-11-13,Same Day,CUST-0124,michelle harmon,Consumer,Central,Texas,Furniture,Bookcases,8,271.48,0.15,1846.06,235.13
ORD-001872,2024-08-30,03-Sep-2024,Same Day,CUST-0265,Yvonne Burns,Corporate,West,Washington,Office Supplies,Art,1,38.38,0.3,26.86,0.54
ORD-007962,2023-07-21,07/25/2023,First Class,CUST-0216,Anthony Everett,Corporate,Central,Illinois,Technology,Phones,2,565.86,0.0,1131.71,331.1
ORD-002785,2023-06-26,01-Jul-2023,Second Class,CUST-0364,Nicole Parrish,Consumer,EAST,Massachusetts,Furniture,Tables,1,270.48,0.2,216.39,-25.92
ORD-003428,08/02/2023,2023-08-04,Same Day,CUST-0166,John Anderson,Home Office,South,Tennessee,Technology,Accessories,7,402.68,0.3,1973.14,400.99
ORD-006027,2024-12-23,2024-12-30,First Class,CUST-0086,Daniel Baker,Consumer,Central,Texas,Furniture,Tables,7,331.19,0.0,2318.33,164.1
ORD-004943,2023-08-03,2023-08-05,Second Class,CUST-0385,Aimee Turner,Consumer,East,New York,Technology,Copiers,5,465.34,0.0,2326.68,43.42
ORD-000150,2024-06-24,2024-06-25,Same Day,CUST-0411,Angela Lin,Consumer,Central,Texas,Technology,Phones,4,497.54,0.0,1990.17,448.89
ORD-004809,03/04/2024,05-Mar-2024,Second Class,CUST-0009,Gabrielle Davis,Corporate,South,North Carolina,Furniture,Tables,8,326.15,0.0,2609.24,24.48
ORD-004317,20-Jul-2023,2023-07-23,Standard Class,CUST-0287,Joseph Knight,Home Office,West,Oregon,Technology,Copiers,6,581.85,0.0,3491.1,1003.97
ORD-001376,2024-09-08,09/15/2024,Second Class,CUST-0473,Lori Ingram,Consumer,West,Nevada,Technology,Copiers,6,610.66,0.0,3663.94,1241.2
ORD-004572,2023-04-20,2023-04-21,Second Class,CUST-0408,Jeremy Turner,Consumer,CENTRAL,Ohio,Office Supplies,Paper,1,37.61,0.0,37.61,3.88
ORD-007596,2024-12-14,2024-12-19,Same Day,CUST-0249,Jose Travis,Consumer,West,Oregon,Office Supplies,Art,4,23.88,0.2,76.42,-20.0
ORD-002757,23-Aug-2023,2023-08-29,Second Class,CUST-0333,Jordan Bates,Corporate,South,Georgia,Furniture,Bookcases,8,297.82,0.0,2382.56,431.37
ORD-001385,03/22/2023,03/24/2023,Same Day,CUST-0294,margaret coleman,Consumer,South,Georgia,Office Supplies,Paper,2,29.58,0.0,59.15,7.48
ORD-007679,23-Jul-2024,2024-07-29,Second Class,CUST-0135,rebecca jackson,Home Office,Central,Michigan,Office Supplies,Binders,7,26.35,0.15,156.78,16.9
ORD-001339,20-Jun-2024,25-Jun-2024,First Class,CUST-0234,Laura Roberts,Consumer,West,Washington,Office Supplies,Art,1,38.67,0.0,38.67,-1.46
ORD-002143,2023-04-26,27-Apr-2023,Standard Class,CUST-0189,Madison Poole,Corporate,West,Washington,Furniture,Tables,7,191.57,0.3,938.68,22.89
ORD-005312,11-Apr-2023,13-Apr-2023,Standard Class,CUST-0413,Julian Conner,Corporate,South,Tennessee,Office Supplies,Storage,5,39.8,0.0,199.0,62.15
ORD-003193,2024-08-25,08/26/2024,Second Class,CUST-0276,Matthew Moore,Corporate,West,Nevada,  Furniture ,Furnishings,5,282.96,0.0,1414.79,427.49
ORD-006993,2024-11-13,11/14/2024,First Class,CUST-0445,Mrs. Diane Reyes,Consumer,South,Tennessee,Furniture,Furnishings,2,282.02,0.0,564.05,40.3
ORD-005268,2024-09-29,10/04/2024,Standard Class,CUST-0213,Melissa Martinez,Home Office,South,Georgia,Furniture,Furnishings,2,128.28,0.15,218.07,0.96
ORD-005297,01-May-2023,2023-05-03,Second Class,CUST-0156,Michelle Brown,Consumer,East,New Jersey,Furniture,Tables,3,243.91,0.0,731.73,183.11
ORD-004403,2023-12-04,12/10/2023,Second Class,CUST-0045,Angelica Tucker,Home Office,Central,Illinois,Furniture,Furnishings,6,280.01,0.1,1512.07,-138.64
