order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,quantity,unit_price,discount,sales,profit,order_year,order_month,days_to_ship,profit_margin
ORD-008588,2023-01-12,2023-01-14,First Class,CUST-0114,Crystal Johnson,Consumer,East,New Jersey,Furniture,Furnishings,8,189.77,0.3,1062.72,210.99,2023,2023-01,2,0.1985
ORD-002427,2023-01-12,2023-01-19,Standard Class,CUST-0149,Kathy Rivas,Home Office,South,North Carolina,Furniture,Chairs,1,289.83,0.3,202.88,3.62,2023,2023-01,7,0.0178
ORD-007734,2023-01-12,2023-01-16,Second Class,CUST-0274,Shelly Alexander,Home Office,West,California,Technology,Phones,1,504.64,0.15,428.94,33.09,2023,2023-01,4,0.0771
ORD-002204,2023-01-12,2023-01-15,Standard Class,CUST-0182,Tina Sanders,Home Office,South,Georgia,Technology,Copiers,1,386.17,0.15,328.25,34.07,2023,2023-01,3,0.1038
ORD-006291,2023-01-12,2023-01-14,First Class,CUST-0122,Kenneth Scott,Home Office,West,Oregon,Technology,Accessories,6,441.77,0.0,2650.63,273.13,2023,2023-01,2,0.103
ORD-006350,2023-01-12,2023-01-18,First Class,CUST-0332,Colton Martinez,Corporate,South,Florida,Furniture,Furnishings,6,146.01,0.2,700.86,-44.06,2023,2023-01,6,-0.0629
ORD-004684,2023-01-13,2023-01-20,First Class,CUST-0050,Eric Carney,Consumer,East,New York,Technology,Accessories,2,361.23,0.0,722.46,224.16,2023,2023-01,7,0.3103
ORD-001103,2023-01-13,2023-01-18,Second Class,CUST-0484,Steve Paul,Consumer,South,Florida,Furniture,Chairs,2,178.27,0.15,303.05,62.64,2023,2023-01,5,0.2067
ORD-004794,2023-01-13,2023-01-15,First Class,CUST-0293,Jeremy Reed,Home Office,Central,Texas,Office Supplies,Art,7,39.28,0.0,274.97,60.42,2023,2023-01,2,0.2197
ORD-007102,2023-01-13,2023-01-20,Same Day,CUST-0328,Trevor Johnson,Consumer,West,Washington,Technology,Accessories,1,240.6,0.15,204.51,34.74,2023,2023-01,7,0.1699
ORD-003080,2023-01-13,2023-01-16,Second Class,CUST-0271,Jasmin Alvarado,Consumer,South,Florida,Technology,Machines,8,411.09,0.0,3288.68,-124.16,2023,2023-01,3,-0.0378
ORD-008732,2023-01-13,2023-01-17,Same Day,CUST-0040,Brittany Farmer,Home Office,East,Massachusetts,Technology,Machines,7,308.78,0.1,1945.29,89.42,2023,2023-01,4,0.046
ORD-000740,2023-01-13,2023-01-16,First Class,CUST-0162,Jennifer Adkins,Home Office,West,Nevada,Furniture,Furnishings,8,183.44,0.1,1320.75,128.78,2023,2023-01,3,0.0975
ORD-000273,2023-01-13,2023-01-14,Second Class,CUST-0050,Eric Carney,Consumer,East,New York,Furniture,Chairs,4,64.63,0.0,258.51,14.06,2023,2023-01,1,0.0544
ORD-008495,2023-01-13,2023-01-15,Second Class,CUST-0147,Victoria Larson,Corporate,Central,Texas,Technology,Phones,5,430.91,0.0,2154.55,-13.12,2023,2023-01,2,-0.0061
ORD-004668,2023-01-13,2023-01-17,Same Day,CUST-0395,Tamara Davis,Home Office,South,Florida,Furniture,Chairs,3,288.21,0.2,691.71,-15.55,2023,2023-01,4,-0.0225
ORD-003587,2023-01-13,2023-01-16,First Class,CUST-0460,Ruben Dunn,Consumer,East,Pennsylvania,Office Supplies,Art,2,33.23,0.0,66.46,14.78,2023,2023-01,3,0.2224
ORD-004025,2023-01-13,2023-01-17,Second Class,CUST-0315,Richard Smith,Corporate,East,Massachusetts,Technology,Copiers,4,244.83,0.1,881.37,141.08,2023,2023-01,4,0.1601
ORD-007481,2023-01-13,2023-01-17,Same Day,CUST-0169,Joel Williams,Home Office,Central,Ohio,Furniture,Chairs,1,297.17,0.0,267.45,30.264983296009397,2023,2023-01,4,0.1132
ORD-003214,2023-01-13,2023-01-20,Second Class,CUST-0230,Lori Guerrero,Home Office,South,North Carolina,Technology,Copiers,6,302.27,0.0,1813.63,598.68,2023,2023-01,7,0.3301
ORD-000584,2023-01-14,2023-01-16,Standard Class,CUST-0310,Dawn Summers,Consumer,South,Georgia,Furniture,Chairs,8,353.82,0.3,1981.39,134.08,2023,2023-01,2,0.0677
ORD-001950,2023-01-14,2023-01-15,Same Day,CUST-0255,Cynthia Moore,Consumer,East,New Jersey,Office Supplies,Binders,8,39.51,0.0,316.06,61.81,2023,2023-01,1,0.1956
ORD-007752,2023-01-14,2023-01-20,Standard Class,CUST-0027,Justin Baker,Corporate,East,Pennsylvania,Furniture,Bookcases,3,374.71,0.15,955.51,292.51,2023,2023-01,6,0.3061
ORD-001206,2023-01-14,2023-01-21,Same Day,CUST-0240,Yvonne Chambers,Consumer,Central,Illinois,Furniture,Chairs,6,311.41,0.1,1681.6,562.58,2023,2023-01,7,0.3346
ORD-006197,2023-01-14,2023-01-18,Same Day,CUST-0463,Riley Bryant,Corporate,West,California,Furniture,Furnishings,8,350.16,0.1,2521.16,143.59,2023,2023-01,4,0.057
ORD-008601,2023-01-14,2023-01-21,Second Class,CUST-0098,Deborah Figueroa,Home Office,East,New Jersey,Technology,Phones,7,432.37,0.3,2118.63,2.95,2023,2023-01,7,0.0014
ORD-006930,2023-01-14,2023-01-17,First Class,CUST-0093,Denise Jacobs,Consumer,Central,Michigan,Furniture,Tables,3,258.45,0.15,659.04,102.55,2023,2023-01,3,0.1556
ORD-002159,2023-01-14,2023-01-19,Standard Class,CUST-0391,Thomas Atkins,Corporate,East,New Jersey,Office Supplies,Paper,1,23.16,0.2,18.53,2.51,2023,2023-01,5,0.1355
ORD-007784,2023-01-14,2023-01-16,Second Class,CUST-0154,Devon Flores,Consumer,East,Massachusetts,Furniture,Chairs,5,186.32,0.15,791.87,258.03,2023,2023-01,2,0.3258
ORD-000422,2023-01-14,2023-01-20,Same Day,CUST-0141,Cheyenne Horton,Home Office,Central,Michigan,Technology,Phones,5,265.27,0.0,1326.37,259.82,2023,2023-01,6,0.1959
ORD-008038,2023-01-14,2023-01-19,Same Day,CUST-0476,Julie Dominguez,Corporate,South,Georgia,Office Supplies,Storage,4,36.46,0.2,116.69,10.96,2023,2023-01,5,0.0939
ORD-003151,2023-01-14,2023-01-15,Standard Class,CUST-0055,Shannon Jones,Home Office,West,Washington,Office Supplies,Storage,1,32.67,0.0,32.67,-0.75,2023,2023-01,1,-0.023
ORD-006127,2023-01-14,2023-01-16,Same Day,CUST-0098,Deborah Figueroa,Home Office,East,New Jersey,Technology,Accessories,1,684.2,0.2,547.36,56.23,2023,2023-01,2,0.1027
ORD-000364,2023-01-15,2023-01-18,Standard Class,CUST-0124,Michelle Harmon,Consumer,Central,Texas,Technology,Machines,4,402.21,0.0,1608.85,308.43,2023,2023-01,3,0.1917
ORD-007138,2023-01-15,2023-01-20,Same Day,CUST-0192,Karen Graham,Corporate,Central,Ohio,Office Supplies,Storage,4,50.83,0.15,172.84,36.53,2023,2023-01,5,0.2114
ORD-008731,2023-01-15,2023-01-20,Standard Class,CUST-0243,Kevin Walters,Consumer,South,Florida,Technology,Accessories,7,313.32,0.15,1864.28,150.19,2023,2023-01,5,0.0806
ORD-002741,2023-01-15,2023-01-22,Same Day,CUST-0306,Kevin Oconnor,Home Office,West,Washington,Office Supplies,Paper,5,55.58,0.0,277.89,56.71,2023,2023-01,7,0.2041
ORD-005809,2023-01-15,2023-01-19,Second Class,CUST-0128,Jason Powell,Consumer,West,Washington,Technology,Phones,2,358.07,0.0,716.14,185.03,2023,2023-01,4,0.2584
ORD-008952,2023-01-15,2023-01-22,Second Class,CUST-0491,Heather Williams,Consumer,West,California,Furniture,Furnishings,6,172.61,0.15,880.33,38.11,2023,2023-01,7,0.0433
ORD-002098,2023-01-15,2023-01-19,Second Class,CUST-0443,Robert Harrison,Home Office,West,Oregon,Office Supplies,Storage,3,9.94,0.0,29.81,2.7,2023,2023-01,4,0.0906
ORD-000769,2023-01-15,2023-01-17,Standard Class,CUST-0324,Brandy Chavez,Consumer,East,Massachusetts,Furniture,Tables,1,288.52,0.0,288.52,24.83,2023,2023-01,2,0.0861
ORD-000943,2023-01-15,2023-01-21,Same Day,CUST-0471,Veronica King,Home Office,South,Georgia,Furniture,Chairs,7,248.02,0.3,1215.3,40.86,2023,2023-01,6,0.0336
ORD-004906,2023-01-15,2023-01-19,First Class,CUST-0052,Danny Morgan,Home Office,East,New Jersey,Technology,Machines,1,332.41,0.3,232.69,-19.6,2023,2023-01,4,-0.0842
ORD-003259,2023-01-15,2023-01-18,Same Day,CUST-0254,Barbara Dudley,Home Office,Central,Texas,Furniture,Bookcases,4,376.93,0.0,1507.7,252.27,2023,2023-01,3,0.1673
ORD-001177,2023-01-15,2023-01-18,Standard Class,CUST-0186,Dr. Hannah Patterson,Corporate,West,Washington,Office Supplies,Binders,4,42.18,0.2,134.97,-22.12,2023,2023-01,3,-0.1639
ORD-000797,2023-01-15,2023-01-21,Second Class,CUST-0077,Angela Lopez,Home Office,East,New York,Office Supplies,Storage,7,39.58,0.2,221.67,24.05,2023,2023-01,6,0.1085
ORD-008459,2023-01-15,2023-01-21,Same Day,CUST-0339,Scott Thomas,Home Office,Central,Michigan,Technology,Machines,5,335.23,0.0,1676.16,280.07,2023,2023-01,6,0.1671
ORD-003743,2023-01-15,2023-01-20,Second Class,CUST-0319,Stephen Hoffman,Home Office,East,New York,Office Supplies,Labels,6,31.45,0.1,169.85,12.69,2023,2023-01,5,0.0747
ORD-006181,2023-01-15,2023-01-20,First Class,CUST-0043,Sherry Decker,Home Office,East,Massachusetts,Technology,Machines,5,584.81,0.0,2924.06,778.44,2023,2023-01,5,0.2662
ORD-006253,2023-01-15,2023-01-19,Standard Class,CUST-0080,Lisa Barnes,Corporate,West,California,Technology,Machines,2,383.38,0.3,536.73,75.37,2023,2023-01,4,0.1404
ORD-005784,2023-01-15,2023-01-18,First Class,CUST-0366,Kenneth Lewis,Home Office,West,Washington,Office Supplies,Labels,8,36.94,0.0,295.52,35.54,2023,2023-01,3,0.1203
ORD-007675,2023-01-15,2023-01-16,Same Day,CUST-0325,Natalie Bautista,Corporate,East,Massachusetts,Furniture,Tables,8,132.14,0.0,1057.11,-50.17,2023,2023-01,1,-0.0475
ORD-005881,2023-01-15,2023-01-16,Same Day,CUST-0247,Krista Gibson,Consumer,East,Pennsylvania,Furniture,Chairs,1,255.12,0.0,255.12,63.31,2023,2023-01,1,0.2482
ORD-006866,2023-01-16,2023-01-17,Second Class,CUST-0133,Mary Marshall,Home Office,West,Oregon,Technology,Machines,7,432.63,0.0,3028.43,435.4,2023,2023-01,1,0.1438
ORD-007648,2023-01-16,2023-01-17,Second Class,CUST-0458,Brenda Thornton,Corporate,West,Washington,Technology,Phones,2,142.72,0.0,285.45,46.32,2023,2023-01,1,0.1623
ORD-003382,2023-01-16,2023-01-19,Second Class,CUST-0176,Alex Hernandez,Consumer,West,Nevada,Technology,Phones,4,435.67,0.0,1742.67,610.06,2023,2023-01,3,0.3501
ORD-002689,2023-01-16,2023-01-17,Same Day,CUST-0156,Michelle Brown,Consumer,East,New Jersey,Technology,Copiers,5,708.64,0.0,3543.2,-424.94,2023,2023-01,1,-0.1199
ORD-005285,2023-01-16,2023-01-23,First Class,CUST-0091,Matthew Mcmillan,Home Office,West,California,Technology,Phones,7,342.46,0.0,2397.2,828.28,2023,2023-01,7,0.3455
ORD-002804,2023-01-16,2023-01-21,Same Day,CUST-0160,Jamie Smith,Consumer,West,California,Technology,Copiers,4,247.49,0.15,841.45,87.99,2023,2023-01,5,0.1046
ORD-007574,2023-01-16,2023-01-19,Same Day,CUST-0121,Larry Dixon,Corporate,West,California,Furniture,Tables,8,154.93,0.0,1239.45,209.86,2023,2023-01,3,0.1693
ORD-005407,2023-01-16,2023-01-23,First Class,CUST-0389,Sandra Drake,Home Office,East,New York,Technology,Machines,5,387.98,0.15,1648.91,289.86,2023,2023-01,7,0.1758
ORD-006392,2023-01-16,2023-01-20,Same Day,CUST-0358,Jeffery Ortega,Home Office,South,North Carolina,Technology,Accessories,7,447.97,0.0,3135.82,214.2,2023,2023-01,4,0.0683
ORD-001643,2023-01-16,2023-01-18,First Class,CUST-0150,Stephanie Manning,Corporate,South,Tennessee,Furniture,Furnishings,2,132.89,0.1,239.2,79.03,2023,2023-01,2,0.3304
ORD-000152,2023-01-17,2023-01-19,Same Day,CUST-0089,Lisa Archer,Consumer,West,California,Furniture,Bookcases,3,306.05,0.3,642.7,47.07,2023,2023-01,2,0.0732
ORD-006529,2023-01-17,2023-01-20,Standard Class,CUST-0236,Kathryn Snyder,Consumer,West,Nevada,Office Supplies,Paper,5,31.08,0.2,124.33,-16.19,2023,2023-01,3,-0.1302
ORD-001075,2023-01-17,2023-01-23,Standard Class,CUST-0095,John Whitehead,Home Office,West,Oregon,Technology,Machines,3,387.61,0.2,930.26,-183.43,2023,2023-01,6,-0.1972
ORD-004398,2023-01-17,2023-01-24,First Class,CUST-0259,Denise Davenport,Corporate,South,Tennessee,Technology,Copiers,7,260.97,0.0,1826.77,-124.0,2023,2023-01,7,-0.0679
ORD-002398,2023-01-17,2023-01-23,Second Class,CUST-0467,Jason Beck,Corporate,Central,Ohio,Office Supplies,Labels,2,33.42,0.0,66.85,-0.11,2023,2023-01,6,-0.0016
ORD-008211,2023-01-17,2023-01-23,Standard Class,CUST-0144,Christopher Rubio,Corporate,Central,Michigan,Furniture,Chairs,5,252.61,0.0,1263.04,358.99,2023,2023-01,6,0.2842
ORD-003665,2023-01-17,2023-01-19,Standard Class,CUST-0233,Christopher Parker,Corporate,Central,Michigan,Office Supplies,Art,4,20.56,0.0,82.22,7.66,2023,2023-01,2,0.0932
ORD-003645,2023-01-17,2023-01-19,Same Day,CUST-0260,Mrs. Kristen Reyes,Consumer,Central,Illinois,Furniture,Bookcases,6,314.76,0.1,1699.69,251.78,2023,2023-01,2,0.1481
ORD-005178,2023-01-17,2023-01-23,Same Day,CUST-0299,Keith Jennings,Corporate,West,Washington,Furniture,Chairs,3,302.07,0.2,724.98,223.82,2023,2023-01,6,0.3087
ORD-000595,2023-01-17,2023-01-22,Standard Class,CUST-0463,Riley Bryant,Corporate,West,California,Office Supplies,Labels,3,40.78,0.0,122.33,4.13,2023,2023-01,5,0.0338
ORD-001435,2023-01-17,2023-01-20,Standard Class,CUST-0421,George Harper,Home Office,Central,Michigan,Office Supplies,Storage,5,40.62,0.15,172.62,51.35,2023,2023-01,3,0.2975
ORD-003818,2023-01-17,2023-01-18,Same Day,CUST-0292,Stephanie Byrd,Home Office,West,Washington,Office Supplies,Labels,8,54.45,0.3,304.9,-15.29,2023,2023-01,1,-0.0501
ORD-005910,2023-01-17,2023-01-22,Second Class,CUST-0100,Stephen Mckee,Consumer,East,Massachusetts,Technology,Machines,6,414.47,0.0,2486.84,570.67,2023,2023-01,5,0.2295
ORD-002099,2023-01-17,2023-01-21,First Class,CUST-0100,Stephen Mckee,Consumer,East,Massachusetts,Furniture,Chairs,8,332.3,0.0,2658.38,-100.69,2023,2023-01,4,-0.0379
ORD-001787,2023-01-18,2023-01-22,Standard Class,CUST-0100,Stephen Mckee,Consumer,East,Massachusetts,Office Supplies,Art,6,38.37,0.0,230.21,39.89,2023,2023-01,4,0.1733
ORD-004984,2023-01-18,2023-01-20,Same Day,CUST-0362,Laurie Hoffman,Home Office,South,North Carolina,Furniture,Tables,7,213.5,0.1,1345.07,200.11,2023,2023-01,2,0.1488
ORD-005261,2023-01-18,2023-01-21,Second Class,CUST-0364,Nicole Parrish,Consumer,East,Massachusetts,Office Supplies,Art,4,30.68,0.0,122.73,20.55,2023,2023-01,3,0.1674
ORD-006160,2023-01-18,2023-01-20,First Class,CUST-0256,Kristen Davis,Home Office,Central,Texas,Office Supplies,Paper,8,47.27,0.0,378.17,45.59,2023,2023-01,2,0.1206
ORD-000442,2023-01-18,2023-01-22,Standard Class,CUST-0267,Kimberly Gibson,Home Office,Central,Michigan,Office Supplies,Storage,2,29.86,0.15,50.76,13.97,2023,2023-01,4,0.2752
ORD-007880,2023-01-18,2023-01-19,First Class,CUST-0304,Sara Fuller,Corporate,South,North Carolina,Office Supplies,Labels,4,30.36,0.0,121.46,31.24,2023,2023-01,1,0.2572
ORD-003153,2023-01-18,2023-01-21,Standard Class,CUST-0421,George Harper,Home Office,Central,Michigan,Technology,Accessories,7,166.32,0.0,1164.23,311.33,2023,2023-01,3,0.2674
ORD-000238,2023-01-18,2023-01-23,First Class,CUST-0366,Kenneth Lewis,Home Office,West,Washington,Office Supplies,Binders,2,52.27,0.0,104.54,12.56,2023,2023-01,5,0.1201
ORD-004361,2023-01-18,2023-01-24,Second Class,CUST-0065,Jessica Callahan,Home Office,West,Washington,Office Supplies,Binders,3,31.75,0.2,76.2,1.76,2023,2023-01,6,0.0231
ORD-005219,2023-01-18,2023-01-22,Same Day,CUST-0217,Rodney Morales,Corporate,East,Pennsylvania,Technology,Machines,2,218.0,0.15,370.6,40.06,2023,2023-01,4,0.1081
ORD-004671,2023-01-19,2023-01-23,Standard Class,CUST-0346,Theresa Williams,Corporate,Central,Texas,Office Supplies,Storage,4,25.19,0.2,80.6,0.75,2023,2023-01,4,0.0093
ORD-003321,2023-01-19,2023-01-22,Standard Class,CUST-0298,William Barrett,Consumer,South,Tennessee,Office Supplies,Labels,7,23.46,0.0,164.22,60.04,2023,2023-01,3,0.3656
ORD-005330,2023-01-19,2023-01-22,Same Day,CUST-0484,Steve Paul,Consumer,South,Florida,Office Supplies,Labels,2,42.06,0.0,84.13,0.72,2023,2023-01,3,0.0086
ORD-001325,2023-01-19,2023-01-24,Standard Class,CUST-0116,Diana May,Consumer,South,Florida,Furniture,Furnishings,4,251.17,0.0,1004.69,259.48,2023,2023-01,5,0.2583
ORD-001187,2023-01-19,2023-01-24,Second Class,CUST-0069,James Brown,Corporate,Central,Ohio,Furniture,Bookcases,8,262.0,0.1,1886.41,396.55,2023,2023-01,5,0.2102
ORD-005759,2023-01-19,2023-01-20,Second Class,CUST-0256,Kristen Davis,Home Office,Central,Texas,Office Supplies,Labels,1,31.75,0.1,28.57,6.98,2023,2023-01,1,0.2443
ORD-006124,2023-01-19,2023-01-21,Second Class,CUST-0456,Marie Moody,Corporate,West,Oregon,Office Supplies,Paper,3,37.63,0.0,112.89,7.95,2023,2023-01,2,0.0704
ORD-000988,2023-01-19,2023-01-20,Standard Class,CUST-0019,Lisa Jackson,Corporate,East,Massachusetts,Office Supplies,Labels,7,34.8,0.0,243.62,25.18,2023,2023-01,1,0.1034
ORD-007413,2023-01-19,2023-01-22,First Class,CUST-0240,Yvonne Chambers,Consumer,Central,Illinois,Technology,Machines,3,562.81,0.2,1350.74,73.31,2023,2023-01,3,0.0543
ORD-008762,2023-01-20,2023-01-25,Standard Class,CUST-0432,Jack White,Corporate,South,Tennessee,Technology,Accessories,2,296.97,0.15,504.85,178.45,2023,2023-01,5,0.3535
ORD-005612,2023-01-20,2023-01-26,First Class,CUST-0128,Jason Powell,Consumer,West,Washington,Office Supplies,Binders,8,34.2,0.0,273.59,-13.51,2023,2023-01,6,-0.0494
ORD-004605,2023-01-20,2023-01-27,Same Day,CUST-0035,Debra Davidson,Consumer,South,Florida,Technology,Accessories,8,429.67,0.0,3437.38,881.31,2023,2023-01,7,0.2564
ORD-007774,2023-01-20,2023-01-26,First Class,CUST-0435,Ashley Wise,Corporate,East,Pennsylvania,Furniture,Furnishings,3,239.97,0.15,611.93,91.12,2023,2023-01,6,0.1489
ORD-008298,2023-01-20,2023-01-22,Same Day,CUST-0088,Christopher Bass,Home Office,East,New York,Furniture,Chairs,7,220.73,0.3,1081.58,-75.3,2023,2023-01,2,-0.0696
ORD-004309,2023-01-20,2023-01-23,Standard Class,CUST-0184,Ashley Barton,Corporate,South,Florida,Technology,Machines,6,220.33,0.3,925.39,80.68,2023,2023-01,3,0.0872
ORD-007078,2023-01-20,2023-01-24,Standard Class,CUST-0263,Timothy Romero,Home Office,Central,Illinois,Office Supplies,Paper,6,41.06,0.15,209.39,22.65,2023,2023-01,4,0.1082
ORD-007143,2023-01-20,2023-01-21,First Class,CUST-0357,Jesse Perry,Corporate,South,North Carolina,Furniture,Bookcases,7,221.65,0.2,1241.24,-300.16,2023,2023-01,1,-0.2418
ORD-003488,2023-01-20,2023-01-26,Standard Class,CUST-0463,Riley Bryant,Corporate,West,California,Office Supplies,Binders,4,49.17,0.15,167.17,25.57,2023,2023-01,6,0.153
ORD-002676,2023-01-20,2023-01-21,Same Day,CUST-0136,Jose Schultz,Home Office,South,Florida,Furniture,Furnishings,1,296.03,0.0,296.03,57.74,2023,2023-01,1,0.195
ORD-003426,2023-01-20,2023-01-22,Second Class,CUST-0198,Spencer Haynes,Home Office,East,New Jersey,Office Supplies,Art,2,23.24,0.1,41.82,2.48,2023,2023-01,2,0.0593
ORD-000557,2023-01-20,2023-01-22,Standard Class,CUST-0363,Bryan Gomez,Consumer,South,Georgia,Furniture,Bookcases,1,315.26,0.15,267.97,56.13,2023,2023-01,2,0.2095
ORD-006772,2023-01-20,2023-01-25,First Class,CUST-0176,Alex Hernandez,Consumer,West,Nevada,Office Supplies,Art,2,28.24,0.3,39.54,5.27,2023,2023-01,5,0.1333
ORD-002063,2023-01-21,2023-01-26,Second Class,CUST-0158,Jason Stein,Corporate,South,Georgia,Office Supplies,Paper,6,38.23,0.1,206.45,3.83,2023,2023-01,5,0.0186
ORD-004133,2023-01-21,2023-01-23,Second Class,CUST-0156,Michelle Brown,Consumer,East,New Jersey,Technology,Accessories,5,134.1,0.3,469.35,-11.01,2023,2023-01,2,-0.0235
ORD-002249,2023-01-21,2023-01-25,Same Day,CUST-0492,Heather Bolton,Consumer,Central,Texas,Office Supplies,Art,7,26.55,0.2,148.66,19.21,2023,2023-01,4,0.1292
ORD-005611,2023-01-21,2023-01-23,Standard Class,CUST-0060,John Daniel,Home Office,West,Washington,Technology,Phones,4,289.23,0.2,925.54,-29.93,2023,2023-01,2,-0.0323
ORD-002390,2023-01-21,2023-01-22,First Class,CUST-0383,Douglas Gregory,Consumer,Central,Illinois,Technology,Copiers,2,268.57,0.0,537.14,-124.19,2023,2023-01,1,-0.2312
ORD-007060,2023-01-21,2023-01-28,Standard Class,CUST-0158,Jason Stein,Corporate,South,Georgia,Furniture,Chairs,1,190.88,0.3,133.61,-13.95,2023,2023-01,7,-0.1044
ORD-003215,2023-01-21,2023-01-27,Second Class,CUST-0142,David Douglas Jr.,Home Office,East,Massachusetts,Technology,Copiers,2,562.34,0.0,1124.67,105.73,2023,2023-01,6,0.094
ORD-003374,2023-01-21,2023-01-25,First Class,CUST-0317,Lauren Carson,Corporate,East,Pennsylvania,Technology,Copiers,8,285.45,0.2,1826.85,113.6,2023,2023-01,4,0.0622
ORD-007788,2023-01-21,2023-01-25,First Class,CUST-0068,Carol Tucker,Home Office,East,Pennsylvania,Furniture,Chairs,7,272.58,0.3,1335.62,91.96,2023,2023-01,4,0.0689
ORD-008715,2023-01-21,2023-01-23,Second Class,CUST-0079,Steve Sanchez,Corporate,South,Tennessee,Furniture,Tables,3,356.25,0.0,1068.75,269.45,2023,2023-01,2,0.2521
ORD-004237,2023-01-21,2023-01-22,Same Day,CUST-0390,Scott Williams,Corporate,South,North Carolina,Furniture,Tables,2,200.62,0.1,361.12,28.41,2023,2023-01,1,0.0787
ORD-005792,2023-01-21,2023-01-22,First Class,CUST-0461,Kelsey Rodriguez,Home Office,South,Tennessee,Office Supplies,Art,1,30.42,0.3,21.3,1.19,2023,2023-01,1,0.0559
ORD-002056,2023-01-22,2023-01-23,Standard Class,CUST-0190,Jessica Gross,Corporate,East,Pennsylvania,Furniture,Chairs,1,335.95,0.0,335.95,19.05,2023,2023-01,1,0.0567
ORD-008506,2023-01-22,2023-01-24,First Class,CUST-0079,Steve Sanchez,Corporate,South,Tennessee,Furniture,Chairs,3,218.37,0.1,589.59,78.91,2023,2023-01,2,0.1338
ORD-007710,2023-01-22,2023-01-27,First Class,CUST-0266,Joshua Reed,Consumer,East,New Jersey,Office Supplies,Art,6,31.69,0.0,190.16,20.45,2023,2023-01,5,0.1075
ORD-001973,2023-01-22,2023-01-29,Same Day,CUST-0113,Julia Torres,Home Office,South,Florida,Office Supplies,Paper,8,30.67,0.3,171.76,18.83,2023,2023-01,7,0.1096
ORD-006829,2023-01-22,2023-01-27,Second Class,CUST-0099,Jessica Smith,Consumer,Central,Michigan,Office Supplies,Binders,2,56.58,0.0,113.15,32.57,2023,2023-01,5,0.2878
ORD-008295,2023-01-22,2023-01-29,Same Day,CUST-0275,Joyce Bowen,Home Office,Central,Texas,Office Supplies,Storage,3,50.52,0.1,136.4,50.18,2023,2023-01,7,0.3679
ORD-008992,2023-01-22,2023-01-26,Standard Class,CUST-0073,Brittney Phillips,Consumer,West,Nevada,Technology,Accessories,2,433.67,0.0,867.34,69.43,2023,2023-01,4,0.08
ORD-006187,2023-01-22,2023-01-27,Second Class,CUST-0163,Lindsey Walker,Home Office,East,New Jersey,Technology,Accessories,2,464.56,0.15,789.75,28.16,2023,2023-01,5,0.0357
ORD-004651,2023-01-22,2023-01-25,First Class,CUST-0100,Stephen Mckee,Consumer,East,Massachusetts,Technology,Machines,4,450.55,0.2,1441.76,146.51,2023,2023-01,3,0.1016
ORD-001120,2023-01-22,2023-01-29,Standard Class,CUST-0362,Laurie Hoffman,Home Office,South,North Carolina,Office Supplies,Binders,3,30.73,0.1,82.96,19.28,2023,2023-01,7,0.2324
